episode_idx,total_reward,step_count,success,crash,timeout,elapsed_time_sec
0,-188.71478369804572,98,0,1,0,0.39192795753479004
1,-72.20661052761488,80,0,1,0,0.09654688835144043
2,-41.840953430587575,136,0,1,0,0.5750937461853027
3,-90.69069041801421,64,0,1,0,0.07703900337219238
4,-121.53261394634984,83,0,1,0,0.1098015308380127
5,-290.77552193899544,108,0,1,0,0.36821699142456055
6,-106.21363094054104,84,0,1,0,0.11754107475280762
7,-246.30675312809495,113,0,1,0,0.15656089782714844
8,-334.71368823373143,101,0,1,0,0.373920202255249
9,-202.25226088731685,81,0,1,0,0.1035466194152832
10,-233.72676262860992,67,0,1,0,0.08853030204772949
11,-152.15922516263316,99,0,1,0,0.334669828414917
12,-99.11370699357745,88,0,1,0,0.10637879371643066
13,-432.02432123381584,111,0,1,0,0.32211947441101074
14,-144.6776992930023,84,0,1,0,0.0992121696472168
15,-173.565041937327,101,0,1,0,0.12126946449279785
16,-122.31841168864845,103,0,1,0,0.31865930557250977
17,-111.91266247310278,124,0,1,0,0.1484384536743164
18,-274.9021273928472,89,0,1,0,0.2994530200958252
19,-109.62094166111467,84,0,1,0,0.1001427173614502
20,-255.32043446727454,68,0,1,0,0.07902193069458008
21,-116.54898752048211,59,0,1,0,0.06652569770812988
22,-348.1730793049128,102,0,1,0,0.31352877616882324
23,-92.09918223533991,67,0,1,0,0.07953643798828125
24,-93.14876125723279,71,0,1,0,0.08430099487304688
25,-131.96809635266501,68,0,1,0,0.2814297676086426
26,-130.2201099430693,69,0,1,0,0.08104228973388672
27,-130.7792050324343,85,0,1,0,0.1019752025604248
28,-109.42377740717495,101,0,1,0,0.3213827610015869
29,-152.79313702633135,62,0,1,0,0.06708073616027832
30,-131.75589428828462,108,0,1,0,0.12790775299072266
31,-378.60743667947133,129,0,1,0,0.3424372673034668
32,-171.79690742889028,96,0,1,0,0.11251044273376465
33,-103.81694336456036,76,0,1,0,0.08804130554199219
34,-94.44472391760077,72,0,1,0,0.27323412895202637
35,-86.81715052360923,78,0,1,0,0.09203243255615234
36,-379.5920848808734,108,0,1,0,0.12480401992797852
37,-79.96803558681796,84,0,1,0,0.29520559310913086
38,-81.5011484990208,70,0,1,0,0.08253335952758789
39,-166.91904677727297,145,0,1,0,0.3683333396911621
40,-62.710151763915206,86,0,1,0,0.10004830360412598
41,-86.58198265002471,78,0,1,0,0.09404110908508301
42,-133.60813317105755,94,0,1,0,0.3058493137359619
43,-362.97195063100565,89,0,1,0,0.10654306411743164
44,-334.11094903295873,118,0,1,0,0.1380915641784668
45,-85.93855235978853,135,0,1,0,0.36684632301330566
46,-117.078074654593,96,0,1,0,0.11406874656677246
47,-237.61062945882998,140,0,1,0,0.36803483963012695
48,-69.4380924155585,151,0,1,0,0.17853093147277832
49,-159.1944379341547,120,0,1,0,0.35367846488952637
50,-128.14627020365216,97,0,1,0,0.11581850051879883
51,-165.2095472310275,110,0,1,0,0.333881139755249
52,13.069732273703636,98,0,1,0,0.1130683422088623
53,-87.85612862229515,71,0,1,0,0.08604574203491211
54,-145.77139436452518,113,0,1,0,0.3345029354095459
55,-29.376304209667737,73,0,1,0,0.09005284309387207
56,-149.69044697810247,109,0,1,0,0.3242604732513428
57,-161.57188360286864,98,0,1,0,0.11362385749816895
58,-101.52340657707745,161,0,1,0,0.388838529586792
59,-131.94627464613092,114,0,1,0,0.14325332641601562
60,-75.76922189948351,67,0,1,0,0.08299922943115234
61,-85.59039687460594,108,0,1,0,0.35546255111694336
62,-71.77684302888142,75,0,1,0,0.09255671501159668
63,-100.32373566172996,172,0,1,0,0.4383127689361572
64,-88.27153709295227,142,0,1,0,0.17786693572998047
65,-164.51599939745495,93,0,1,0,0.3368358612060547
66,-109.40791407911124,133,0,1,0,0.1633312702178955
67,-200.19790575036217,138,0,1,0,0.3936927318572998
68,-85.45402316592404,178,0,1,0,0.21392178535461426
69,-30.599372446482477,82,0,1,0,0.31857776641845703
70,-97.30332408089987,111,0,1,0,0.13634920120239258
71,-95.96094426567555,97,0,1,0,0.11085915565490723
72,-132.6379767912369,126,0,1,0,0.3513963222503662
73,-225.41218302784782,134,0,1,0,0.15258431434631348
74,-19.790648928610864,133,0,1,0,0.3720412254333496
75,-63.76198600607789,90,0,1,0,0.1341562271118164
76,2.790877861211257,82,0,1,0,0.374713659286499
77,-61.12451266825795,239,0,1,0,0.6495304107666016
78,-243.37085681533452,192,0,1,0,0.2955164909362793
79,-66.83339005660882,176,0,1,0,0.527472972869873
80,-21.715636899188084,112,0,1,0,0.16561222076416016
81,-11.238882037501924,207,0,1,0,0.5084445476531982
82,-82.62719223308154,180,0,1,0,0.439483642578125
83,-35.6015472856639,207,0,1,0,0.46762514114379883
84,-46.905437982511806,128,0,1,0,0.16109132766723633
85,17.384749187522104,222,0,1,0,0.5203120708465576
86,-199.68080245108735,405,0,1,0,0.9628260135650635
87,-235.88739641401187,250,0,1,0,0.5592198371887207
88,-7.430532700316334,209,0,1,0,0.48047947883605957
89,-30.029286666974144,154,0,1,0,0.1875607967376709
90,5.329387254461992,127,0,1,0,0.3545413017272949
91,26.535097118706673,216,0,1,0,0.27487921714782715
92,20.36574179517099,241,0,1,0,0.5582692623138428
93,-55.70732290046699,111,0,1,0,0.3671419620513916
94,0.5437435734310662,1000,0,0,1,2.1723673343658447
95,-188.02695141403854,491,0,1,0,0.9236726760864258
96,-248.29029714480984,352,0,1,0,0.5785989761352539
97,26.692699076462077,272,0,1,0,0.49344778060913086
98,-6.196289694041667,125,0,1,0,0.33361005783081055
99,-36.63229353200116,148,0,1,0,0.1624300479888916
100,-35.46941467835977,246,0,1,0,0.461284875869751
101,-29.84721181360318,195,0,1,0,0.40750789642333984
102,-17.94454606255762,151,0,1,0,0.37995195388793945
103,-147.51773986833118,149,0,1,0,0.1697530746459961
104,-253.0227124032309,183,0,1,0,0.4232168197631836
105,-198.5035988302265,142,0,1,0,0.17335844039916992
106,-230.86854405011974,122,0,1,0,0.3503904342651367
107,-288.2629234910024,137,0,1,0,0.15562844276428223
108,-34.806057511134725,1000,0,0,1,2.221637725830078
109,-31.00590937357137,1000,0,0,1,1.9252510070800781
110,38.61831868936565,1000,0,0,1,1.9118280410766602
111,28.820148052099057,216,0,1,0,0.4412879943847656
112,-45.36535686440902,138,0,1,0,0.15944266319274902
113,54.88565173928393,220,0,1,0,0.45882463455200195
114,80.39709783736026,1000,0,0,1,1.9239046573638916
115,12.506982849071179,121,0,1,0,0.34125757217407227
116,78.49557203732029,1000,0,0,1,1.9738702774047852
117,-8.530428934220069,121,0,1,0,0.1334383487701416
118,45.762854334261135,133,0,1,0,0.3557572364807129
119,44.91164391264951,176,0,1,0,0.20610857009887695
120,39.68633361992519,164,0,1,0,0.3939201831817627
121,21.96722781048571,111,0,1,0,0.12427878379821777
122,25.671931721980386,174,0,1,0,0.408449649810791
123,153.74744009546737,1000,0,0,1,1.9433631896972656
124,46.75953724907461,204,0,1,0,0.4275999069213867
125,123.58454044944476,1000,0,0,1,1.92958402633667
126,207.3402503265445,989,1,0,0,1.9102699756622314
127,45.48040374555714,181,0,1,0,0.2056565284729004
128,251.12931538062364,404,1,0,0,0.8736329078674316
129,218.34071042606078,458,1,0,0,0.9287669658660889
130,259.4955958318017,311,1,0,0,0.5606999397277832
131,269.1000620838173,293,1,0,0,0.5404133796691895
132,23.471210489654933,1000,0,0,1,1.9860012531280518
133,266.80563855194214,239,1,0,0,0.4824502468109131
134,43.63865153919647,138,0,1,0,0.16850781440734863
135,300.4335746306465,306,1,0,0,0.757411003112793
136,38.65699501241633,173,0,1,0,0.19283103942871094
137,291.3279965920294,302,1,0,0,0.5467958450317383
138,270.48666145232465,274,1,0,0,0.5172371864318848
139,279.8098276012315,240,1,0,0,0.47637391090393066
140,-5.027513120047047,195,0,1,0,0.4260556697845459
141,256.3985293138679,297,1,0,0,0.5355570316314697
142,250.11877134436455,293,1,0,0,0.5446732044219971
143,-333.29270850613284,337,0,1,0,0.7916111946105957
144,295.784444877077,290,1,0,0,0.5313370227813721
145,281.93703176959895,352,1,0,0,0.6034681797027588
146,272.8039783492977,253,1,0,0,0.4865987300872803
147,282.27122305996386,305,1,0,0,0.5573792457580566
148,293.5867359751019,324,1,0,0,0.7741007804870605
149,268.8661606728758,337,1,0,0,0.5837914943695068
150,250.90862315891678,243,1,0,0,0.48543286323547363
151,42.20652112780732,195,0,1,0,0.4163990020751953
152,252.58781050493684,298,1,0,0,0.5461034774780273
153,268.6543198947918,255,1,0,0,0.48848962783813477
154,259.3669024333367,230,1,0,0,0.47327494621276855
155,258.2586669525293,400,1,0,0,0.6599922180175781
156,259.2145290426878,296,1,0,0,0.7365059852600098
157,200.35590102382622,383,1,0,0,0.6441924571990967
158,31.037061156887233,132,0,1,0,0.3528144359588623
159,51.19323048074091,130,0,1,0,0.15256738662719727
160,248.91735615685553,203,1,0,0,0.4277384281158447
161,304.2393689514518,310,1,0,0,0.5653548240661621
162,249.88867708311716,224,1,0,0,0.46224164962768555
163,241.11319541761333,221,1,0,0,0.45912623405456543
164,265.22687797599724,226,1,0,0,0.46233201026916504
165,38.800203765016505,158,0,1,0,0.17632603645324707
166,270.4170134180501,250,1,0,0,0.49329280853271484
167,297.42435361661614,219,1,0,0,0.45137691497802734
168,274.42204864366096,402,1,0,0,0.8684277534484863
169,285.48589790132144,256,1,0,0,0.4944424629211426
170,288.02360318988474,299,1,0,0,0.5510721206665039
171,245.15214451856232,200,1,0,0,0.42976808547973633
172,280.30100041465084,204,1,0,0,0.24019742012023926
173,289.7754241012081,226,1,0,0,0.46778011322021484
174,248.58493451513374,245,1,0,0,0.48780035972595215
175,273.71885762579456,319,1,0,0,0.7600870132446289
176,284.35634005141014,232,1,0,0,0.2689056396484375
177,297.1044495344295,256,1,0,0,0.49254536628723145
178,263.3867459589785,200,1,0,0,0.43140411376953125
179,283.79987129280636,247,1,0,0,0.48239707946777344
180,282.2246628838321,203,1,0,0,0.44307374954223633
181,258.4252488942868,251,1,0,0,0.490678071975708
182,275.0724147199321,192,1,0,0,0.42374086380004883
183,67.41377619171794,121,0,1,0,0.14258384704589844
184,-231.31650159344997,392,0,1,0,0.8607437610626221
185,273.1501846249369,197,1,0,0,0.23773980140686035
186,278.52162801341854,198,1,0,0,0.4272618293762207
187,57.96863298088883,144,0,1,0,0.3642265796661377
188,279.59994728932566,172,1,0,0,0.20228052139282227
189,270.0881689657191,265,1,0,0,0.7046589851379395
190,258.98986904874255,180,1,0,0,0.21459388732910156
191,289.92509158252005,261,1,0,0,0.5022475719451904
192,270.6961953034069,178,1,0,0,0.4046640396118164
193,259.89436896707736,249,1,0,0,0.4891929626464844
194,296.1420461617184,224,1,0,0,0.46715521812438965
195,264.4205762653893,246,1,0,0,0.4722428321838379
196,287.86808307565514,203,1,0,0,0.428987979888916
197,278.2979941372895,169,1,0,0,0.2045917510986328
198,257.87745297170886,225,1,0,0,0.4550173282623291
199,274.9777320759853,223,1,0,0,0.453904390335083
200,243.18792670083133,208,1,0,0,0.43402647972106934
201,275.103751336646,172,1,0,0,0.19904232025146484
202,251.23580309896238,188,1,0,0,0.4138906002044678
203,286.84186441788574,297,1,0,0,0.532559871673584
204,264.7638451089365,221,1,0,0,0.4523463249206543
205,289.5337967835884,258,1,0,0,0.49606990814208984
206,2.4662117308233746,105,0,1,0,0.32057976722717285
207,5.20931623085329,124,0,1,0,0.1419069766998291
208,265.9112911321224,241,1,0,0,0.4766819477081299
209,296.3244225952159,219,1,0,0,0.45841026306152344
210,238.29764319712618,214,1,0,0,0.4554452896118164
211,275.8660331403372,200,1,0,0,0.43352532386779785
212,269.85882494967706,192,1,0,0,0.22137975692749023
213,-26.251444995823647,118,0,1,0,0.34128403663635254
214,34.00121433364194,131,0,1,0,0.1582660675048828
215,256.80250581223356,236,1,0,0,0.47477102279663086
216,49.03015020239789,140,0,1,0,0.36786437034606934
217,253.9933598856556,185,1,0,0,0.2145555019378662
218,258.43537320455636,176,1,0,0,0.40877580642700195
219,-70.52188249887541,444,0,1,0,0.9198977947235107
220,50.73781023226533,172,0,1,0,0.4065515995025635
221,247.13041771602298,198,1,0,0,0.23392677307128906
222,254.59704556878657,238,1,0,0,0.47580718994140625
223,275.32791507989214,176,1,0,0,0.40141916275024414
224,252.90764406381376,244,1,0,0,0.4809908866882324
225,-11.971029870352382,127,0,1,0,0.15127277374267578
226,252.01565907717773,222,1,0,0,0.45601463317871094
227,291.9380168646069,271,1,0,0,0.5065505504608154
228,246.82361352782104,176,1,0,0,0.4098348617553711
229,32.421891097860026,151,0,1,0,0.37635135650634766
230,290.80486128728126,207,1,0,0,0.241379976272583
231,307.0031956602117,236,1,0,0,0.48930883407592773
232,314.724758854757,302,1,0,0,0.5733456611633301
233,272.7375965786616,187,1,0,0,0.4230530261993408
234,253.38525354503938,267,1,0,0,0.5501298904418945
235,25.554315973969068,154,0,1,0,0.3942296504974365
236,305.6662249550059,275,1,0,0,0.5229814052581787
237,249.24279800358622,176,1,0,0,0.40621042251586914
238,18.416328313909375,134,0,1,0,0.15590357780456543
239,294.29532223469494,250,1,0,0,0.49637842178344727
240,276.51502438416304,202,1,0,0,0.4363596439361572
241,246.12349813018963,200,1,0,0,0.4359457492828369
242,265.3478886382535,196,1,0,0,0.22949981689453125
243,286.5351832059604,214,1,0,0,0.4834270477294922
244,282.3496112984913,208,1,0,0,0.5458941459655762
245,-24.405164819498992,126,0,1,0,0.4900381565093994
246,258.49285825300024,181,1,0,0,0.2591373920440674
247,289.02543328121294,202,1,0,0,0.5339686870574951
248,284.01066150563656,203,1,0,0,0.4800887107849121
249,266.33757217024856,675,1,0,0,1.506870985031128
250,32.003563982094875,129,0,1,0,0.1554563045501709
251,42.60966297036305,145,0,1,0,0.4224703311920166
252,234.58803138668506,190,1,0,0,0.24944734573364258
253,230.53263776539055,621,1,0,0,1.476935625076294
254,49.973558639456414,1000,0,0,1,2.1970510482788086
255,256.67523638528854,202,1,0,0,0.2889997959136963
256,277.49486226603057,212,1,0,0,0.4961202144622803
257,259.42489554044437,214,1,0,0,0.5044510364532471
258,248.66072690175304,481,1,0,0,1.0894043445587158
259,-29.28075407088282,122,0,1,0,0.16211819648742676
260,277.06768486530893,181,1,0,0,0.4595308303833008
261,20.357456154985215,172,0,1,0,0.4367208480834961
262,263.1307793158237,208,1,0,0,0.49624037742614746
263,-260.38576521414694,789,0,1,0,1.6638176441192627
264,7.836339767688202,140,0,1,0,0.1795978546142578
265,293.33674134758917,183,1,0,0,0.44010448455810547
266,-0.48237608782174846,99,0,1,0,0.1316239833831787
267,263.9078103682091,186,1,0,0,0.45852208137512207
268,51.71105482251497,123,0,1,0,0.3727753162384033
269,-7.52772789816747,144,0,1,0,0.19237160682678223
270,243.23212627739272,290,1,0,0,0.5868058204650879
271,282.9471834308829,243,1,0,0,0.534963846206665
272,278.02171444917366,160,1,0,0,0.4214801788330078
273,303.28219224532216,247,1,0,0,0.5305881500244141
274,259.45859932860265,226,1,0,0,0.5016684532165527
275,252.69529556589663,182,1,0,0,0.24642705917358398
276,301.0841998344844,216,1,0,0,0.49173569679260254
277,307.97048753376976,211,1,0,0,0.4935641288757324
278,31.690856459051503,119,0,1,0,0.36814212799072266
279,282.7408526026022,285,1,0,0,0.5704827308654785
280,284.8101249765858,259,1,0,0,0.5838773250579834
281,280.3305118012286,188,1,0,0,0.25148439407348633
282,267.870421688448,231,1,0,0,0.5287597179412842
283,248.94771436181506,211,1,0,0,0.4880237579345703
284,287.98914849989467,236,1,0,0,0.5179276466369629
285,291.75530947892673,164,1,0,0,0.4419209957122803
286,227.80618238591947,423,1,0,0,0.7839617729187012
287,253.67974496802404,271,1,0,0,0.5684397220611572
288,265.1922587791041,177,1,0,0,0.4644968509674072
289,268.9153642457385,204,1,0,0,0.48784685134887695
290,310.9672001648017,250,1,0,0,0.5461468696594238
291,294.9246978773206,252,1,0,0,0.5565893650054932
292,278.7951202724994,216,1,0,0,0.5002539157867432
293,256.3062814049632,495,1,0,0,1.0454227924346924
294,280.8388836987363,257,1,0,0,0.5444514751434326
295,275.49768555897657,187,1,0,0,0.2609596252441406
296,253.73526713488658,201,1,0,0,0.47706079483032227
297,311.38789721635055,261,1,0,0,0.5967156887054443
298,299.49701490236646,178,1,0,0,0.4366276264190674
299,279.06173606212417,198,1,0,0,0.4994063377380371
300,300.60617786994595,229,1,0,0,0.5232629776000977
301,243.11099838733045,197,1,0,0,0.2673311233520508
302,249.54661291339937,205,1,0,0,0.4844233989715576
303,278.87247015612473,164,1,0,0,0.43207716941833496
304,284.92318831675925,223,1,0,0,0.5200066566467285
305,276.4844797424361,332,1,0,0,0.6426107883453369
306,91.00476046578484,175,0,1,0,0.44753026962280273
307,32.55759695374732,113,0,1,0,0.15142011642456055
308,260.43724253437836,192,1,0,0,0.4742567539215088
309,25.853484231113356,107,0,1,0,0.1416175365447998
310,12.108604755347017,132,0,1,0,0.3856346607208252
311,282.91758955782274,169,1,0,0,0.23430347442626953
312,-0.09574458112923878,102,0,1,0,0.35056042671203613
313,242.03115861364842,186,1,0,0,0.4434473514556885
314,39.52538340689341,133,0,1,0,0.19020795822143555
315,222.46505417387348,475,1,0,0,1.041412591934204
316,264.5059574448819,215,1,0,0,0.5011341571807861
317,280.2656302468065,223,1,0,0,0.5054466724395752
318,306.2747069354061,238,1,0,0,0.5272729396820068
319,306.51598821268647,229,1,0,0,0.3070082664489746
320,310.09128819074317,388,1,0,0,0.9255843162536621
321,279.33851851579783,182,1,0,0,0.4552171230316162
322,261.6495576493961,208,1,0,0,0.30080199241638184
323,276.8967275361023,197,1,0,0,0.48283982276916504
324,281.4958921382155,186,1,0,0,0.46466636657714844
325,267.4517739402877,185,1,0,0,0.4556457996368408
326,51.98638535634905,155,0,1,0,0.2011585235595703
327,256.55669256979303,229,1,0,0,0.5176846981048584
328,250.03456077234262,186,1,0,0,0.47515344619750977
329,31.97195925644465,137,0,1,0,0.17108774185180664
330,270.52148397550195,221,1,0,0,0.5085368156433105
331,297.6983578085259,233,1,0,0,0.5397059917449951
332,306.5387089448899,173,1,0,0,0.4340231418609619
333,287.2164730554016,218,1,0,0,0.49518918991088867
334,265.4273141690697,201,1,0,0,0.47803735733032227
335,8.647928603126616,133,0,1,0,0.1658928394317627
336,46.95448607816991,113,0,1,0,0.15559053421020508
337,21.85136775744317,110,0,1,0,0.3526909351348877
338,263.4464724341351,185,1,0,0,0.4624910354614258
339,257.0279188420158,179,1,0,0,0.24577879905700684
340,281.14996221817535,227,1,0,0,0.5124762058258057
341,250.52738802167187,189,1,0,0,0.4638180732727051
342,254.51772468330833,187,1,0,0,0.45023536682128906
343,269.80224759470593,207,1,0,0,0.48139476776123047
344,276.1648947650842,175,1,0,0,0.2348008155822754
345,-15.187899103738175,100,0,1,0,0.35672760009765625
346,273.5827498884826,199,1,0,0,0.26792240142822266
347,250.25265761311957,188,1,0,0,0.4578707218170166
348,265.6746640463381,234,1,0,0,0.5355081558227539
349,253.4392275229995,224,1,0,0,0.5209479331970215
350,295.9674340770961,247,1,0,0,0.5455214977264404
