seed,category_main,reward,steps,crash,timeout,category_list
10249393,unstable_attitude,196.66913002994266,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10266738,unstable_attitude,196.819876104619,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10297398,unstable_attitude,196.9184737846202,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10301766,unstable_attitude,196.93728613468528,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10339585,unstable_attitude,196.9935310279671,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10319932,unstable_attitude,197.03420537881073,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10280364,unstable_attitude,197.11966501046822,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10297143,unstable_attitude,197.18307976601724,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10301599,unstable_attitude,197.3979059563913,1000,0,1,timeout|unstable_attitude|late_stage_fail
10313229,unstable_attitude,197.44815496914435,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10280127,unstable_attitude,197.47352073156216,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10275337,unstable_attitude,197.48881231821017,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10273565,unstable_attitude,197.70068689394137,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10283923,unstable_attitude,197.8246732192117,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10267537,unstable_attitude,197.9187097462812,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10279875,unstable_attitude,198.06818849048858,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10310497,unstable_attitude,198.11886868001542,1000,0,1,timeout|unstable_attitude|late_stage_fail
10299016,unstable_attitude,198.1553609566023,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10254267,unstable_attitude,198.3873993841847,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10254793,unstable_attitude,198.44636176612528,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10247460,unstable_attitude,198.6398837830419,1000,0,1,timeout|unstable_attitude|late_stage_fail
10261462,unstable_attitude,198.7628421866385,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10326749,unstable_attitude,198.85207520900406,1000,0,1,timeout|unstable_attitude|late_stage_fail
10273910,unstable_attitude,198.8789273096491,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10244275,unstable_attitude,198.88801257739078,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10250960,unstable_attitude,198.90266743163048,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10273888,unstable_attitude,198.9135999514349,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10315295,unstable_attitude,199.32140798661123,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10263894,unstable_attitude,199.53600873525903,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10338912,unstable_attitude,199.72598646096677,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10277688,unstable_attitude,199.9263169788708,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10327158,unstable_attitude,199.94985018049564,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10340278,unstable_attitude,200.01108347497635,1000,0,1,timeout|unstable_attitude|late_stage_fail
10321789,unstable_attitude,200.10487637238782,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10301264,unstable_attitude,200.16517277604277,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10298903,unstable_attitude,200.58226529479705,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10337692,unstable_attitude,200.83181407531427,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10325746,unstable_attitude,200.90318787184927,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10316883,unstable_attitude,201.02482537901696,1000,0,1,timeout|unstable_attitude|late_stage_fail
10263606,unstable_attitude,201.09241660044557,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10288912,unstable_attitude,201.11229084561035,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10247719,unstable_attitude,201.18797539068015,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10258974,unstable_attitude,201.30769413055134,1000,0,1,timeout|unstable_attitude|late_stage_fail
10254355,unstable_attitude,201.58711415913442,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10304654,unstable_attitude,201.65869083693832,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10306929,unstable_attitude,201.98740728533113,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10315413,unstable_attitude,201.98744890484042,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10300648,unstable_attitude,202.4721078762756,1000,0,1,timeout|unstable_attitude|late_stage_fail
10262427,unstable_attitude,202.58424774346696,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10307944,unstable_attitude,202.943568448699,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10338831,unstable_attitude,202.96774405752458,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10286078,unstable_attitude,203.9423067062296,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10291523,unstable_attitude,204.09073278760306,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10271029,unstable_attitude,204.22594773823982,1000,0,1,timeout|unstable_attitude|late_stage_fail
10259505,unstable_attitude,205.2738332435507,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10255071,unstable_attitude,206.4856791645988,1000,0,1,timeout|unstable_attitude|late_stage_fail
10280247,unstable_attitude,207.87589247465016,1000,0,1,timeout|unstable_attitude|late_stage_fail
10328755,unstable_attitude,207.9978932353542,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
10253259,unstable_attitude,209.65363290372153,1000,0,1,timeout|unstable_attitude|oscillating_control|late_stage_fail
